Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
OZA;Ozona Municipal;Ozona;United States;US;30.735278;-101.202778;67;5527870;6252001;30.735278, -101.202778
TUS;Tucson International Airport;Tucson, AZ;United States;US;32.116111;-110.941111;67;5318313;6252001;32.116111, -110.941111
DOV;Dover AFB;Dover-Cheswold, DE;United States;US;39.129444;-75.466111;67;\N;6252001;39.129444, -75.466111
PUB;Memorial;Pueblo;United States;US;38.283333;-104.5;67;5435464;6252001;38.283333, -104.5
RBG;Municipal;Roseburg;United States;US;43.233333;-123.35;67;5749352;6252001;43.233333, -123.35
BGS;Webb AFB;Big Spring;United States;US;-18.516666999999998;124.266667;67;5517061;6252001;-18.516666999999998, 124.266667
CWG;Callaway Gardens;Callaway Gardens;United States;US;32.833333;-84.883333;67;\N;6252001;32.833333, -84.883333
IFP;Laughlin Bullhead Intl;Bullhead City;United States;US;30.733333000000002;72.816667;67;5287565;6252001;30.733333000000002, 72.816667
ZRF;Park & Ride Bus Svc;Rockford;United States;US;-32.85;24.166667;67;5168451;6252001;-32.85, 24.166667
WEA;Parker County;Weatherford;United States;US;32.75;-97.783333;67;4740364;6252001;32.75, -97.783333
ANQ;Tri-State Steuben Cty;Angola;United States;US;41.633333;-85.0;67;5107227;6252001;41.633333, -85.0
LGA;La Guardia;New York;United States;US;40.766667;-73.866667;67;5128581;6252001;40.766667, -73.866667
FUL;Municipal;Fullerton;United States;US;33.866667;-117.966667;67;5351247;6252001;33.866667, -117.966667
SCB;State;Scribner;United States;US;41.666667;-96.65;67;\N;6252001;41.666667, -96.65
FLT;Flat;Flat;United States;US;62.45;-158.0;67;\N;6252001;62.45, -158.0
FAT;Fresno Air Terminal Airport;Fresno;United States;US;36.766667;-119.716667;67;5350937;6252001;36.766667, -119.716667
IGM;Kingman;Kingman;United States;US;35.25;-113.933333;67;5301067;6252001;35.25, -113.933333
SSI;Mckinnon;Brunswick;United States;US;50.933333;5.95;67;5148480;6252001;50.933333, 5.95
SYR;Syracuse Hancock International Airport;Syracuse;United States;US;43.116667;-76.116667;67;5782391;6252001;43.116667, -76.116667
TCC;Tucumcari;Tucumcari;United States;US;-5.6;-42.65;67;5495360;6252001;-5.6, -42.65
PML;AFS;Port Moller;United States;US;55.983333;-160.533333;67;\N;6252001;55.983333, -160.533333
CZC;Copper Centre;Copper Centre;United States;US;42.483333;12.65;67;\N;6252001;42.483333, 12.65
MDR;Medfra;Medfra;United States;US;63.1;-154.716667;67;\N;6252001;63.1, -154.716667
KSM;Saint Marys;Saint Marys;United States;US;62.05;-163.183333;67;5210117;6252001;62.05, -163.183333
TRP;Coast Guard Heliport;Tree Point;United States;US;39.983333;25.266666999999998;67;\N;6252001;39.983333, 25.266666999999998
KPR;Port Williams SPB;Port Williams;United States;US;58.483333;-152.583333;67;\N;6252001;58.483333, -152.583333
KTB;Thorne Bay;Thorne Bay;United States;US;-36.777778;174.776944;67;\N;6252001;-36.777778, 174.776944
CHP;Circle Hot Springs;Circle Hot Springs;United States;US;65.466667;-144.583333;67;\N;6252001;65.466667, -144.583333
IOW;Iowa City;Iowa City, IA;United States;US;41.639167;-91.546389;67;4862034;6252001;41.639167, -91.546389
RED;Mifflin County;Reedsville;United States;US;40.683333;-77.616667;67;5268583;6252001;40.683333, -77.616667
ONT;Ontario International;Ontario;United States;US;34.056111;-117.601111;67;5744166;6252001;34.056111, -117.601111
BMC;Brigham City;Brigham City;United States;US;41.533333;-112.05;67;5771960;6252001;41.533333, -112.05
SVN;Hunter AAF;Savannah, GA;United States;US;32.01;-81.145556;67;4656006;6252001;32.01, -81.145556
ACY;Atlantic City Intl;Atlantic City;United States;US;39.466667;-74.583333;67;4500546;6252001;39.466667, -74.583333
OSX;Attala County;Kosciusko;United States;US;33.083333;-89.55;67;4432542;6252001;33.083333, -89.55
SLQ;Sleetmute;Sleetmute;United States;US;61.7;-157.116667;67;\N;6252001;61.7, -157.116667
NDV;USN Heliport;Anacostia;United States;US;12.15;36.366667;67;\N;6252001;12.15, 36.366667
ARG;Walnut Ridge;Walnut Ridge;United States;US;36.116667;-90.916667;67;4135205;6252001;36.116667, -90.916667
GTF;International;Great Falls;United States;US;47.5;-111.366667;67;5655240;6252001;47.5, -111.366667
HBO;Municipal;Humboldt;United States;US;40.166667;-95.95;67;4861335;6252001;40.166667, -95.95
MGY;Dayton-Wright Brothers Airport;Dayton;United States;US;39.588889;-84.224722;67;6545140;6252001;39.588889, -84.224722
ILG;Greater Wilmington;Wilmington;United States;US;39.683333;-75.6;67;4955840;6252001;39.683333, -75.6
CUH;Municipal;Cushing;United States;US;35.983333;-96.766667;67;4961976;6252001;35.983333, -96.766667
NPT;State;Newport;United States;US;41.6;-71.416667;67;5804694;6252001;41.6, -71.416667
TKA;Talkeetna;Talkeetna;United States;US;62.320556;150.093611;67;5875745;6252001;62.320556, 150.093611
CLM;Fairchild Intl;Port Angeles;United States;US;48.133333;-123.5;67;5807212;6252001;48.133333, -123.5
MXG;Marlborough;Marlborough;United States;US;42.333333;-71.55;67;5089236;6252001;42.333333, -71.55
CLK;Municipal;Clinton;United States;US;43.6;-81.533333;67;5773001;6252001;43.6, -81.533333
OBT;Oakland/Coliseum Stat;Oakland, MD;United States;US;17.916667;-142.05;67;5378538;6252001;17.916667, -142.05
PHO;Point Hope;Point Hope;United States;US;68.35;-166.8;67;\N;6252001;68.35, -166.8
RUT;Rutland;Rutland;United States;US;43.533333;-72.95;67;5240509;6252001;43.533333, -72.95
SWW;Sweetwater;Sweetwater;United States;US;32.466667;-100.466667;67;5531968;6252001;32.466667, -100.466667
GBH;Galbraith Lake;Galbraith Lake;United States;US;68.466667;-149.483333;67;\N;6252001;68.466667, -149.483333
DGN;NAF;Dahlgren;United States;US;77.533333;15.35;67;4755143;6252001;77.533333, 15.35
FNR;SPB;Funter Bay;United States;US;58.233333;-134.916667;67;\N;6252001;58.233333, -134.916667
UKI;Ukiah;Ukiah;United States;US;39.126667;-123.2;67;5404476;6252001;39.126667, -123.2
UKT;Upper Bucks;Quakertown;United States;US;40.433333;-75.333333;67;5207381;6252001;40.433333, -75.333333
AOS;Amook;Amook;United States;US;57.466667;-153.833333;67;\N;6252001;57.466667, -153.833333
AKP;Anaktuvuk;Anaktuvuk;United States;US;68.133333;-151.733333;67;\N;6252001;68.133333, -151.733333
ISN;Sloulin Field Intl;Williston;United States;US;48.183333;-103.65;67;5692947;6252001;48.183333, -103.65
KEK;Ekwok;Ekwok;United States;US;59.366667;-157.483333;67;\N;6252001;59.366667, -157.483333
PKD;Park Rapids;Park Rapids;United States;US;46.9;-95.066667;67;5040822;6252001;46.9, -95.066667
BCS;Southern Seaplane;Belle Chasse;United States;US;30.05;-90.233333;67;4316329;6252001;30.05, -90.233333
HDH;Dillingham Airfield;Oahu;United States;US;3.866667;154.983333;67;\N;6252001;3.866667, 154.983333
MWA;Williamson County;Marion;United States;US;37.752778;-89.016667;67;5261872;6252001;37.752778, -89.016667
ABR;Municipal;Aberdeen;United States;US;45.45;-98.433333;67;5785243;6252001;45.45, -98.433333
PUW;Pullman-Moscow Regional Airport;Pullman;United States;US;46.75;-117.116667;67;5807540;6252001;46.75, -117.116667
WSG;County;Washington;United States;US;40.166667;-80.25;67;5549222;6252001;40.166667, -80.25
LNY;Lanai City;Lanai City;United States;US;20.783333;-156.95;67;\N;6252001;20.783333, -156.95
ENL;Municipal;Centralia;United States;US;38.516667;-89.091667;67;5789683;6252001;38.516667, -89.091667
OHC;AFS;Northeast Cape;United States;US;63.316667;-168.966667;67;\N;6252001;63.316667, -168.966667
HPY;Baytown;Baytown;United States;US;29.733333000000002;-94.966667;67;4672731;6252001;29.733333000000002, -94.966667
MCD;Mackinac Island;Mackinac Island;United States;US;45.865;-84.637222;67;\N;6252001;45.865, -84.637222
NWS;Pier 11/Wall St. SPB;New York;United States;US;5.5;-70.483333;67;5128581;6252001;5.5, -70.483333
TRT;Tremonton;Tremonton;United States;US;-7.8;-38.283333;67;5783768;6252001;-7.8, -38.283333
MWO;Hook Field;Middletown, Ohio;United States;US;39.531111;-84.395278;67;5285018;6252001;39.531111, -84.395278
DPG;Michael AAF;Dugway;United States;US;48.583333;-81.016667;67;5774159;6252001;48.583333, -81.016667
EDG;Weide AAF;Edgewood;United States;US;49.783333;-1.133333;67;5793406;6252001;49.783333, -1.133333
YKM;Yakima Air Terminal;Yakima;United States;US;46.566667;-120.533333;67;5816605;6252001;46.566667, -120.533333
TUH;Arnold AFS;Tullahoma;United States;US;52.777222;-8.404167;67;4663494;6252001;52.777222, -8.404167
BLV;Belleville;Belleville;United States;US;44.166667;-77.383333;67;5245354;6252001;44.166667, -77.383333
ORV;Curtis Memorial;Noorvik;United States;US;66.833333;-161.033333;67;\N;6252001;66.833333, -161.033333
EVM;Eveleth;Eveleth;United States;US;47.433333;-92.5;67;5025971;6252001;47.433333, -92.5
KKK;Kalakaket AFS;Kalakaket;United States;US;64.416667;-156.833333;67;\N;6252001;64.416667, -156.833333
MOD;Municipal;Modesto, CA;United States;US;37.625833;-120.954444;67;5373900;6252001;37.625833, -120.954444
TYR;Tyler Pounds Regional Airport;Tyler;United States;US;32.354167;-95.4025;67;5050847;6252001;32.354167, -95.4025
MCW;Mason City Municipal;Mason City, IA;United States;US;43.157778;-93.331389;67;4901390;6252001;43.157778, -93.331389
OTS;Anacortes;Anacortes;United States;US;48.5;-122.616667;67;5785657;6252001;48.5, -122.616667
OKS;Oshkosh;Oshkosh;United States;US;41.4;-102.333333;67;5265838;6252001;41.4, -102.333333
STE;Stevens Point;Stevens Point;United States;US;41.433333;20.166667;67;5274644;6252001;41.433333, 20.166667
UNS;Umnak;Umnak Island;United States;US;26.8;98.083333;67;\N;6252001;26.8, 98.083333
ZTL;Bus Station;Telluride;United States;US;42.095278;8.709722;67;5441199;6252001;42.095278, 8.709722
CDW;Caldwell Wright;Caldwell, NJ;United States;US;40.875278;-74.281389;67;5587698;6252001;40.875278, -74.281389
WAY;Greene County;Waynesburg;United States;US;39.9;-80.144167;67;5175935;6252001;39.9, -80.144167
MXE;Maxton;Maxton;United States;US;34.733333;-79.35;67;4478372;6252001;34.733333, -79.35
ALS;Municipal;Alamosa;United States;US;37.433333;-105.866667;67;5411479;6252001;37.433333, -105.866667
NUL;Nulato;Nulato;United States;US;64.733333;-158.1;67;\N;6252001;64.733333, -158.1
SSW;Stuart Island;Stuart Island;United States;US;48.7;-123.2;67;\N;6252001;48.7, -123.2
FRM;Fairmont;Fairmont;United States;US;43.65;-94.416667;67;5026114;6252001;43.65, -94.416667
MGC;Michigan City Arpt;Michigan City;United States;US;41.7;-86.816667;67;4923531;6252001;41.7, -86.816667
CNM;Carlsbad;Carlsbad;United States;US;32.333333;-104.266667;67;5460459;6252001;32.333333, -104.266667
DGB;Danger Bay;Danger Bay;United States;US;58.083333;-152.75;67;\N;6252001;58.083333, -152.75
EAR;Kearney;Kearney;United States;US;40.733333;-99.016667;67;5071348;6252001;40.733333, -99.016667
MVC;Monroe - Walton County;Monroeville;United States;US;10.1;18.75;67;5201734;6252001;10.1, 18.75
MLI;Quad-City;Moline;United States;US;41.45;-90.516667;67;4902476;6252001;41.45, -90.516667
CNU;Martin Johnson;Chanute;United States;US;37.683333;-95.45;67;4269392;6252001;37.683333, -95.45
ARX;Asbury Park;Neptune, NJ;United States;US;40.219444;-74.09;67;\N;6252001;40.219444, -74.09
KVC;King Cove;King Cove;United States;US;55.066667;-162.316667;67;\N;6252001;55.066667, -162.316667
KWP;Village SPB;West Point;United States;US;57.766667;-153.55;67;5784580;6252001;57.766667, -153.55
PWK;Pal-Waukee;Chicago;United States;US;42.0;-87.966667;67;4887398;6252001;42.0, -87.966667
RHV;Reid-hillview;San Jose;United States;US;22.916667;-80.883333;67;5392171;6252001;22.916667, -80.883333
AVX;Avalon Bay;Catalina Island;United States;US;33.333333;-118.35;67;\N;6252001;33.333333, -118.35
DBN;Municipal;Dublin;United States;US;32.55;-82.983333;67;5344157;6252001;32.55, -82.983333
BZT;Hinkles Ferry;Brazoria;United States;US;29.05;-95.566667;67;4676131;6252001;29.05, -95.566667
OSU;Ohio State University;Columbus;United States;US;40.066667;-83.066667;67;5645893;6252001;40.066667, -83.066667
RNG;Rangely;Rangely;United States;US;40.094722;-108.760556;67;5581213;6252001;40.094722, -108.760556
MUO;AFB;Mountain Home;United States;US;-32.816667;27.133333;67;5601615;6252001;-32.816667, 27.133333
ARC;Arctic Village;Arctic Village;United States;US;68.116667;-145.583333;67;\N;6252001;68.116667, -145.583333
BKL;Burke Lakefront;Cleveland;United States;US;41.511111;-81.688889;67;5248933;6252001;41.511111, -81.688889
SUW;Richard I Bong Arpt;Superior;United States;US;46.733333;-92.166667;67;5440838;6252001;46.733333, -92.166667
OLU;Columbus Municipal;Columbus, NE;United States;US;41.448056;-97.342778;67;5645893;6252001;41.448056, -97.342778
TWH;Two Harbors;Catalina Island;United States;US;41.633333;-120.05;67;\N;6252001;41.633333, -120.05
BFI;Boeing Field/King County International Airport;Seattle;United States;US;47.53;-122.301944;67;5809844;6252001;47.53, -122.301944
FAI;Fairbanks International Airport;Fairbanks;United States;US;64.816667;-147.866667;67;5861897;6252001;64.816667, -147.866667
MOP;Municipal;Mount Pleasant;United States;US;43.616667;-84.733333;67;5543514;6252001;43.616667, -84.733333
CBA;Corner Bay;Corner Bay;United States;US;57.716667;-135.2;67;\N;6252001;57.716667, -135.2
EUG;Eugene;Eugene;United States;US;44.116667;-123.216667;67;5725846;6252001;44.116667, -123.216667
PRF;Port Johnson;Port Johnson;United States;US;55.122222;-132.05;67;\N;6252001;55.122222, -132.05
CEC;Mc Namara Fld;Crescent City;United States;US;41.783333;-124.233333;67;5562087;6252001;41.783333, -124.233333
CXL;International;Calexico;United States;US;32.666667;-115.516667;67;5332698;6252001;32.666667, -115.516667
CAO;Clayton;Clayton;United States;US;36.45;-103.183333;67;5462269;6252001;36.45, -103.183333
IKK;Greater Kankakee;Kankakee;United States;US;41.066667;-87.85;67;4898182;6252001;41.066667, -87.85
MVE;Montevideo-Chippewa;Montevideo, MN;United States;US;44.969167;-95.710278;67;5038018;6252001;44.969167, -95.710278
KNK;Kakhonak;Kakhonak;United States;US;59.433333;-154.85;67;\N;6252001;59.433333, -154.85
HYL;SPB;Hollis;United States;US;55.483333;-132.65;67;5087559;6252001;55.483333, -132.65
ZTN;Trenton Rail STN;Philadelphia;United States;US;29.483333;31.066667;67;5131095;6252001;29.483333, 31.066667
APH;Camp A P Hill;Bowling Green;United States;US;38.05;-77.35;67;5147968;6252001;38.05, -77.35
FIL;Municipal;Fillmore;United States;US;38.966667;-112.333333;67;5539097;6252001;38.966667, -112.333333
DPK;Deer Park;Deer Park;United States;US;40.766667;-73.333333;67;5792143;6252001;40.766667, -73.333333
FSN;Haley AAF;Fort Sheridan;United States;US;19.833333;-72.5;67;\N;6252001;19.833333, -72.5
HOT;Memorial Field;Hot Springs;United States;US;34.483333;-93.1;67;5765751;6252001;34.483333, -93.1
KPH;Pauloff Harbor SPB;Pauloff Harbor;United States;US;54.466667;-162.7;67;\N;6252001;54.466667, -162.7
PLY;Plymouth;Plymouth;United States;US;41.366667;-86.3;67;5383872;6252001;41.366667, -86.3
DTA;Delta;Delta;United States;US;39.383333;-112.5;67;5538080;6252001;39.383333, -112.5
AFO;Municipal;Afton;United States;US;42.716667;-110.933333;67;5816861;6252001;42.716667, -110.933333
TNU;Municipal;Newton;United States;US;41.7;-93.05;67;5101848;6252001;41.7, -93.05
EAN;Phifer Field;Wheatland;United States;US;42.058333;-104.919444;67;5842753;6252001;42.058333, -104.919444
SIT;Sitka;Sitka;United States;US;57.066667;-135.35;67;5557293;6252001;57.066667, -135.35
DBS;Dubois;Dubois;United States;US;44.166667;-112.233333;67;\N;6252001;44.166667, -112.233333
RMC;Machesney;Rockford;United States;US;-32.85;24.166667;67;5168451;6252001;-32.85, 24.166667
DVT;Phoenix Deer Valley Airport;Phoenix;United States;US;33.688333;-112.0825;67;5745656;6252001;33.688333, -112.0825
SBS;Steamboat Springs;Steamboat Springs;United States;US;40.516667;-106.866667;67;5582371;6252001;40.516667, -106.866667
WJF;William J Fox;Lancaster;United States;US;34.7;-118.133333;67;5364940;6252001;34.7, -118.133333
UVA;Garner Fld;Uvalde;United States;US;29.2;-99.733333;67;4738721;6252001;29.2, -99.733333
KEH;Kenmore Air Harbor;Kenmore Air Harbor;United States;US;47.738333;-122.268056;67;\N;6252001;47.738333, -122.268056
MEM;Memphis International;Memphis;United States;US;35.066667;-89.966667;67;5526145;6252001;35.066667, -89.966667
MRI;Merrill Field;Anchorage;United States;US;61.2;-149.833333;67;5879400;6252001;61.2, -149.833333
RCR;Fulton County;Rochester;United States;US;49.916667;-0.966666999999999;67;5808524;6252001;49.916667, -0.966666999999999
JVI;Central Jersey Regional Airport;Manville;United States;US;40.524444;-74.598333;67;5100830;6252001;40.524444, -74.598333
PAM;Tyndall AFB;Panama City, FL;United States;US;30.07;-85.576389;67;4167694;6252001;30.07, -85.576389
HHH;Hilton Head;Hilton Head;United States;US;32.224444;-80.6975;67;\N;6252001;32.224444, -80.6975
BUM;Butler;Butler;United States;US;38.25;-94.316667;67;5247307;6252001;38.25, -94.316667
MAW;Malden;Malden;United States;US;36.6;-89.983333;67;4942939;6252001;36.6, -89.983333
NEL;Naec;Lakehurst;United States;US;36.833333;49.4;67;5100269;6252001;36.833333, 49.4
GRF;Gray Aaf;Tacoma;United States;US;35.339167;-77.960556;67;5812944;6252001;35.339167, -77.960556
NGC;North Rim;Grand Canyon;United States;US;36.183333;-112.133333;67;\N;6252001;36.183333, -112.133333
TWD;Port Townsend;Port Townsend;United States;US;48.116667;-122.766667;67;5807239;6252001;48.116667, -122.766667
CYF;Chefornak SPB;Chefornak;United States;US;60.2;-164.183333;67;\N;6252001;60.2, -164.183333
GBG;Galesburg;Galesburg;United States;US;40.933333;-90.433333;67;4993609;6252001;40.933333, -90.433333
GUC;Gunnison;Gunnison;United States;US;38.533333;-106.933333;67;5540026;6252001;38.533333, -106.933333
SGR;Sugar Land Regional;Houston, TX;United States;US;29.622222;-95.656667;67;5864312;6252001;29.622222, -95.656667
PII;Phillips Field;Fairbanks;United States;US;64.85;-147.783333;67;5861897;6252001;64.85, -147.783333
SAR;Sparta Community;Sparta;United States;US;38.116667;-89.7;67;5273927;6252001;38.116667, -89.7
PMU;SPB;Paimiut;United States;US;61.966667;-160.233333;67;\N;6252001;61.966667, -160.233333
WBQ;Beaver;Beaver;United States;US;66.35;-147.4;67;5534882;6252001;66.35, -147.4
CDS;Childress;Childress;United States;US;34.416667;-100.216667;67;5518758;6252001;34.416667, -100.216667
BNH;Barnes;Hartford;United States;US;41.766389;-72.683333;67;5255628;6252001;41.766389, -72.683333
DRG;Deering;Deering;United States;US;66.083333;-162.766667;67;5085351;6252001;66.083333, -162.766667
STP;Downtown;St Paul;United States;US;44.933333;-93.066667;67;\N;6252001;44.933333, -93.066667
HLI;Hollister;Hollister;United States;US;36.85;-121.4;67;5357499;6252001;36.85, -121.4
CLU;Columbus Municipal;Columbus;United States;US;39.133333;-85.933333;67;5645893;6252001;39.133333, -85.933333
VDZ;Municipal;Valdez;United States;US;61.133333;-146.233333;67;5877389;6252001;61.133333, -146.233333
JLA;Quartz Creek;Cooper Lodge;United States;US;60.483333;-149.85;67;\N;6252001;60.483333, -149.85
UNK;Unalakleet;Unalakleet;United States;US;63.883333;-160.783333;67;\N;6252001;63.883333, -160.783333
ACB;Antrim County;Bellaire;United States;US;44.983333;-85.202778;67;5146946;6252001;44.983333, -85.202778
JBC;Boston City Heliport;Boston;United States;US;42.343889;-71.049444;67;4930956;6252001;42.343889, -71.049444
BLI;Bellingham;Bellingham;United States;US;48.8;-122.533333;67;5786899;6252001;48.8, -122.533333
OYS;Yosemite Ntl Park;Yosemite Ntl Park;United States;US;37.85;-119.55;67;\N;6252001;37.85, -119.55
EAT;Pangborn Field;Wenatchee;United States;US;47.4;-120.2;67;5815342;6252001;47.4, -120.2
RAP;Regional;Rapid City;United States;US;44.033333;-103.05;67;5768233;6252001;44.033333, -103.05
TLH;Tallahassee Regional Airport;Tallahassee;United States;US;30.396389;-84.350278;67;4174715;6252001;30.396389, -84.350278
FXM;Flaxman Island;Flaxman Island;United States;US;70.216667;-146.0;67;\N;6252001;70.216667, -146.0
KCQ;Chignik;Chignik;United States;US;56.261111;-158.777778;67;\N;6252001;56.261111, -158.777778
HSI;Hastings;Hastings;United States;US;40.6;-98.433333;67;5192858;6252001;40.6, -98.433333
OGS;Ogdensburg;Ogdensburg;United States;US;44.683333;-75.466667;67;5129626;6252001;44.683333, -75.466667
SYA;Shemya AFB;Shemya;United States;US;52.716667;174.1;67;\N;6252001;52.716667, 174.1
TIW;Industrial;Tacoma;United States;US;-16.3;-67.45;67;5812944;6252001;-16.3, -67.45
NKX;Miramar MCAS;San Diego;United States;US;32.868333;-117.1425;67;5391811;6252001;32.868333, -117.1425
ROL;Roosevelt;Roosevelt;United States;US;40.3;-109.983333;67;5780699;6252001;40.3, -109.983333
MAC;Smart;Macon;United States;US;50.033333;4.2;67;4434645;6252001;50.033333, 4.2
RNT;Renton;Renton, WA;United States;US;47.493056;-122.215833;67;5808189;6252001;47.493056, -122.215833
KBK;Klag Bay;Klag Bay;United States;US;57.0;-136.0;67;\N;6252001;57.0, -136.0
ILE;Municipal;Killeen;United States;US;31.15;-97.716667;67;4703223;6252001;31.15, -97.716667
NZW;South Weymouth;South Weymouth;United States;US;42.166667;-70.95;67;\N;6252001;42.166667, -70.95
IAD;Washington Dulles International;Washington, DC;United States;US;38.944444;-77.455833;67;5549222;6252001;38.944444, -77.455833
OWD;Memorial;Norwood;United States;US;42.183333;-71.183333;67;5129364;6252001;42.183333, -71.183333
RSP;Raspberry Strait;Raspberry Strait;United States;US;58.166667;-154.833333;67;\N;6252001;58.166667, -154.833333
KCC;Coffman Cove SPB;Coffman Cove;United States;US;56.0;-132.833333;67;\N;6252001;56.0, -132.833333
HBB;Industrial Airpark;Hobbs;United States;US;-18.999722;142.0;67;5471578;6252001;-18.999722, 142.0
NBG;NAS/Alvin Callendar;New Orleans;United States;US;7.435556;123.415;67;4335045;6252001;7.435556, 123.415
SWO;Searcy Fld;Stillwater;United States;US;36.166667;-97.083333;67;5139732;6252001;36.166667, -97.083333
DNN;Municipal;Dalton;United States;US;34.716667;-84.866667;67;5186267;6252001;34.716667, -84.866667
BMX;Big Mountain;Big Mountain;United States;US;59.366667;-155.266667;67;\N;6252001;59.366667, -155.266667
GSP;Greenville Spartanbur Int'l Airport;Greenville;United States;US;34.895556;-82.218889;67;5564488;6252001;34.895556, -82.218889
MZJ;Marana;Marana;United States;US;32.509722;-111.325278;67;5303705;6252001;32.509722, -111.325278
MDH;Southern Illinois;Carbondale;United States;US;37.783333;-89.25;67;5416113;6252001;37.783333, -89.25
TUL;Tulsa International;Tulsa;United States;US;36.198333;-95.888056;67;4553433;6252001;36.198333, -95.888056
OKK;Kokomo;Kokomo;United States;US;40.533333;-86.066667;67;4922388;6252001;40.533333, -86.066667
ONA;Municipal;Winona;United States;US;50.3;-1.333333;67;5053156;6252001;50.3, -1.333333
KNB;Kanab;Kanab;United States;US;37.25;-112.833333;67;5541458;6252001;37.25, -112.833333
HLG;Ohio County;Wheeling;United States;US;16.196389;122.103611;67;5280854;6252001;16.196389, 122.103611
PFA;Paf Warren;Paf Warren;United States;US;58.681389;-156.8375;67;\N;6252001;58.681389, -156.8375
UMM;Summit;Summit;United States;US;63.333333;-149.133333;67;5812505;6252001;63.333333, -149.133333
DHN;Dothan Arpt;Dothan;United States;US;31.316667;-85.45;67;4059102;6252001;31.316667, -85.45
LBE;Westmoreland County;Latrobe;United States;US;40.283333;-79.4;67;5197227;6252001;40.283333, -79.4
SDP;Municipal;Sand Point;United States;US;55.316667;-160.516667;67;\N;6252001;55.316667, -160.516667
NEN;Olf Usn;Whitehouse;United States;US;30.333333;-81.883333;67;5176713;6252001;30.333333, -81.883333
RGR;Ranger Municipal;Ranger;United States;US;32.466667;-98.683333;67;4721504;6252001;32.466667, -98.683333
VLO;Stolport;Vallejo;United States;US;38.116667;-122.233333;67;5405380;6252001;38.116667, -122.233333
DTW;Detroit Metropolitan Wayne County;Detroit, MI;United States;US;42.2125;-83.353333;67;4990729;6252001;42.2125, -83.353333
CIC;Chico;Chico;United States;US;39.8;-121.85;67;5336269;6252001;39.8, -121.85
EEK;Eek;Eek;United States;US;60.216667;-162.016667;67;\N;6252001;60.216667, -162.016667
KKL;Karluk Lake SPB;Karluk Lake;United States;US;40.05;26.966667;67;\N;6252001;40.05, 26.966667
CIL;Melsing Creek;Council;United States;US;64.9;-163.733333;67;\N;6252001;64.9, -163.733333
MKK;Molokai;Hoolehua;United States;US;21.166667;-157.116667;67;\N;6252001;21.166667, -157.116667
PGV;Pitt-Greenville;Greenville;United States;US;35.633333;-77.4;67;5564488;6252001;35.633333, -77.4
PVC;Provincetown;Provincetown;United States;US;42.066667;-70.216667;67;4948087;6252001;42.066667, -70.216667
MOT;International;Minot;United States;US;48.266667;-101.283333;67;5690532;6252001;48.266667, -101.283333
LKE;Kenmore Air Harbor SPB;Seattle, WA;United States;US;47.628889;-122.338611;67;5809844;6252001;47.628889, -122.338611
MIT;Kern County;Shafter;United States;US;35.5;-119.266667;67;5394842;6252001;35.5, -119.266667
VRS;Versailles;Versailles;United States;US;38.434722;-92.816667;67;5217183;6252001;38.434722, -92.816667
LIC;Municipal;Limon;United States;US;39.266667;-103.683333;67;5428504;6252001;39.266667, -103.683333
HNE;Tahneta Pass;Tahneta Pass Lodge;United States;US;35.742778;52.508611;67;\N;6252001;35.742778, 52.508611
SBT;Tri-City;San Bernardino;United States;US;34.1;-117.266667;67;5391710;6252001;34.1, -117.266667
JST;Cambria County;Johnstown;United States;US;40.316667;-78.833333;67;5578536;6252001;40.316667, -78.833333
PHT;Henry County;Paris;United States;US;36.333333;-88.383333;67;4974617;6252001;36.333333, -88.383333
FLP;Flippin;Flippin;United States;US;36.3;-92.583333;67;4111212;6252001;36.3, -92.583333
HGZ;Hogatza;Hogatza;United States;US;66.183333;-155.666667;67;\N;6252001;66.183333, -155.666667
LFT;Lafayette Regional;Lafayette, LA;United States;US;30.205278;-91.9875;67;5735609;6252001;30.205278, -91.9875
CKM;Fletcher Field;Clarksdale, MS;United States;US;34.299722;-90.512222;67;4421935;6252001;34.299722, -90.512222
MNM;Menominee;Menominee;United States;US;45.283333;-87.633333;67;5001669;6252001;45.283333, -87.633333
BUB;Municipal;Burwell;United States;US;41.783333;-99.133333;67;5064937;6252001;41.783333, -99.133333
NRS;NAS;Imperial Beach;United States;US;46.216667;26.1;67;5359054;6252001;46.216667, 26.1
MPJ;Petit Jean Park;Morrilton;United States;US;-16.166389;38.721944;67;4122218;6252001;-16.166389, 38.721944
CPS;St. Louis Downtown Airport;St Louis, Il;United States;US;38.570833;-90.156111;67;\N;6252001;38.570833, -90.156111
HBR;Hobart;Hobart, OK;United States;US;34.991389;-99.051389;67;5797430;6252001;34.991389, -99.051389
COA;Columbia;Columbia;United States;US;38.033333;-120.416667;67;5338800;6252001;38.033333, -120.416667
GVE;Municipal;Gordonsville;United States;US;38.15;-78.166667;67;4761471;6252001;38.15, -78.166667
BJC;Jeffco;Broomfield;United States;US;39.933333;-105.066667;67;5415035;6252001;39.933333, -105.066667
LUP;Kalaupapa;Kalaupapa;United States;US;21.183333;-156.966667;67;\N;6252001;21.183333, -156.966667
JMC;Marin County;Sausalito, CA;United States;US;37.879167;-122.513611;67;5393611;6252001;37.879167, -122.513611
